10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.001492 0.000280 0.999721
40 0.033248 0.006234 0.994322
50 0.143862 0.045416 0.965363
60 0.330563 0.153333 0.908910
70 0.568414 0.367207 0.850601
80 0.803282 0.685642 0.862603
90 0.953112 0.914702 0.956921
100 0.997016 0.986513 0.997107
