10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000066 0.999934
40 0.001586 0.000809 0.999192
50 0.014094 0.008787 0.991313
60 0.081572 0.047816 0.955671
70 0.344080 0.191580 0.878598
80 0.799154 0.535264 0.924461
90 0.989253 0.869715 0.997795
100 1.000000 0.982591 1.000152
