10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000000 1.000000
40 0.001735 0.000493 0.999509
50 0.016088 0.008064 0.992067
60 0.095741 0.049685 0.955126
70 0.376025 0.209365 0.875499
80 0.849842 0.582886 0.946687
90 0.995426 0.900532 1.000383
100 1.000000 0.989196 1.000058
