10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000032 0.999968
40 0.001521 0.000982 0.999019
50 0.014023 0.010311 0.989788
60 0.086332 0.051840 0.952082
70 0.334009 0.194723 0.871799
80 0.789154 0.533182 0.916887
90 0.986146 0.873970 0.994167
100 1.000000 0.982926 1.000146
