10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000000 1.000000
40 0.001366 0.000512 0.999489
50 0.011612 0.006148 0.993920
60 0.047131 0.036501 0.964651
70 0.203552 0.147349 0.876611
80 0.612022 0.491227 0.795877
90 0.971311 0.865010 0.980647
100 1.000000 0.985143 1.000110
