10 0.000000 0.000000 1.000000
20 0.003012 0.000094 0.999910
30 0.029116 0.003389 0.997037
40 0.104418 0.022873 0.982691
50 0.256024 0.089138 0.946160
60 0.416667 0.250565 0.857476
70 0.643574 0.513366 0.806846
80 0.819277 0.795651 0.844377
90 0.934739 0.954631 0.935839
100 0.986948 0.993976 0.986966
