10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000040 0.999960
40 0.000952 0.001111 0.998889
50 0.014286 0.011766 0.988337
60 0.100476 0.060933 0.944427
70 0.385556 0.216210 0.873487
80 0.825079 0.568631 0.931040
90 0.996825 0.888353 1.003058
100 1.000000 0.988671 1.000064
