10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000000 0.000000 1.000000
40 0.002271 0.000502 0.999501
50 0.019303 0.008349 0.991839
60 0.104623 0.049757 0.955986
70 0.357015 0.189066 0.886044
80 0.783779 0.515040 0.921682
90 0.990105 0.860964 0.999820
100 1.000000 0.982877 1.000147
