10 0.000000 0.000000 1.000000
20 0.000000 0.000000 1.000000
30 0.000242 0.000034 0.999966
40 0.002664 0.000590 0.999413
50 0.032086 0.008661 0.991858
60 0.155104 0.054214 0.958420
70 0.465311 0.218466 0.909565
80 0.870929 0.575815 0.968736
90 0.995520 0.895364 1.001004
100 1.000000 0.986594 1.000090
