10 0.000000 0.000000 1.000000
20 0.001190 0.000000 1.000001
30 0.004996 0.000022 0.999990
40 0.021413 0.001472 0.998757
50 0.063288 0.015190 0.986841
60 0.188199 0.078426 0.940594
70 0.483702 0.259837 0.884200
80 0.881751 0.601089 0.967789
90 0.995479 0.898220 1.000669
100 1.000000 0.986639 1.000089
