10 0.000000 0.000000 1.000000
20 0.005491 0.000051 0.999964
30 0.031301 0.001493 0.998998
40 0.070291 0.012768 0.989731
50 0.145524 0.048136 0.962924
60 0.282812 0.138437 0.906793
70 0.441516 0.324804 0.806737
80 0.652938 0.654242 0.738835
90 0.883580 0.922416 0.886980
100 0.980780 0.991505 0.980817
